continent;country;domain;size_bytes;height_px;width_px
Europa;UK;www.ladybanana.co.uk;3374371;4792;1920
Europa;UK;www.lidl.co.uk;1510863;4474;1920
Europa;UK;www.lse.co.uk;42349;1080;1920
Europa;UK;www.newsnow.co.uk;2271366;10878;1920
Europa;UK;www.nhs.uk;793606;3572;1920
Europa;UK;www.openrent.co.uk;1802332;3148;1920
Europa;UK;www.realtimetrains.co.uk;164150;1290;1920
Europa;UK;www.roman.co.uk;9974187;8745;1920
Europa;UK;www.shein.co.uk;702626;2579;1920
Europa;UK;www.sportsmole.co.uk;2179917;9405;1920
Europa;UK;www.stevetonksgardendesign.co.uk;3011651;4598;1920
Europa;UK;www.tax.service.gov.uk;2016127;7424;1920
Europa;UK;www.therange.co.uk;44919;1080;1920
Europa;UK;www.universal-credit.service.gov.uk;162399;1529;1920
Europa;UK;www.wickes.co.uk;2829334;4991;1920
Europa;UK;www.yodel.co.uk;2693118;3731;1920
Nordamerika;USA;adfoc.us;184735;1100;1920
Nordamerika;USA;air168neo.us;87115;1080;1920
Nordamerika;USA;apps.warren.kyschools.us;13186;1080;1920
Nordamerika;USA;arabsex.us;965091;1791;1920
Nordamerika;USA;atlas-myrmv.massdot.state.ma.us;1674890;3125;1920
Nordamerika;USA;auth.band.us;34467;1080;1920
Nordamerika;USA;bia2anime.us;3243941;8708;1920
Nordamerika;USA;c777.us;682905;1080;1920
Nordamerika;USA;casesearch.courts.state.md.us;74510;1080;1920
Nordamerika;USA;cdn-videymp4.us;30079;1080;1920
Nordamerika;USA;chicago69.us;3101618;2485;1920
Nordamerika;USA;cholitas.us;1220441;1793;1920
Nordamerika;USA;clock.payrollservers.us;28111;1150;1920
Nordamerika;USA;commerce.health.state.ny.us;35364;1080;1920
Nordamerika;USA;dewapokersite.us;2281978;2433;1920
Nordamerika;USA;eapps.courts.state.va.us;130328;1080;1920
Nordamerika;USA;events.zoom.us;25090;1088;1920
Nordamerika;USA;fanbinit.us;30418;1080;1920
Nordamerika;USA;fendy188game.us;48230;1080;1920
Nordamerika;USA;hac23.esp.k12.ar.us;57093;1080;1920
Nordamerika;USA;huaren.us;718015;2938;1920
Nordamerika;USA;iapps.courts.state.ny.us;96918;1080;1920
Nordamerika;USA;javhay.us;43348;1080;1920
Nordamerika;USA;latinus.us;5801931;7583;1920
Nordamerika;USA;lms.beth.k12.pa.us;42698;1080;1920
Nordamerika;USA;ltube.us;1657719;2331;1920
Nordamerika;USA;mekym.us;15183;1112;1920
Nordamerika;USA;modo.us;558583;1080;1920
Nordamerika;USA;mydsd.davis.k12.ut.us;8511;1080;1920
Nordamerika;USA;myprize.us;130245;1080;1920
Nordamerika;USA;naza168.us;14240125;8534;1920
Nordamerika;USA;oracle.zoom.us;416083;1080;1920
Nordamerika;USA;our.filmyworlds.us;61952;1080;1920
Nordamerika;USA;publicaccess.courts.state.mn.us;16430;1080;1920
Nordamerika;USA;qu-xx.us;46318;1080;1920
Nordamerika;USA;qua-x.us;14468;1080;1920
Nordamerika;USA;quiz.zep.us;3044445;9569;1920
Nordamerika;USA;quxis.us;114226;4081;1920
Nordamerika;USA;rapidid.jefferson.kyschools.us;13186;1080;1920
Nordamerika;USA;schoology.ccps.us;42698;1080;1920
Nordamerika;USA;schoology.parkhill.k12.mo.us;387687;1080;1920
Nordamerika;USA;sidepot.us;328902;1080;1920
Nordamerika;USA;softseven.us;70574;1080;1920
Nordamerika;USA;steamstat.us;289354;1411;1920
Nordamerika;USA;stockinvest.us;40332;1080;1920
Nordamerika;USA;sv88.us;70786;1080;1920
Nordamerika;USA;tealprod.tea.state.tx.us;91714;1080;1920
Nordamerika;USA;videyfb.us;46294;1080;1920
Nordamerika;USA;vjav.us;1521321;2656;1920
Nordamerika;USA;www.aldi.us;2990987;6029;1920
Nordamerika;USA;www.bark.us;2445554;10894;2133
Nordamerika;USA;www.bootleggers.us;471043;1080;1920
Nordamerika;USA;www.centralislip.k12.ny.us;1903174;5030;1920
Nordamerika;USA;www.chatib.us;86415;1080;1920
Nordamerika;USA;www.chatiw.us;302902;1700;1920
Nordamerika;USA;www.clay.k12.in.us;1340141;3164;1920
Nordamerika;USA;www.desiserials.us;497869;1665;1920
Nordamerika;USA;www.disturbia.us;1934085;8499;1920
Nordamerika;USA;www.dnr.state.mn.us;44385;1080;1920
Nordamerika;USA;www.ecasd.us;2753478;3453;1920
Nordamerika;USA;www.hentaivnx.us;86578;1080;1920
Nordamerika;USA;www.iowacourts.state.ia.us;280056;1080;1920
Nordamerika;USA;www.kenton.kyschools.us;4156702;6667;1920
Nordamerika;USA;www.locanto.us;42546;1080;1920
Nordamerika;USA;www.meshki.us;7593809;6731;1920
Nordamerika;USA;www.mobilize.us;8511;1080;1920
Nordamerika;USA;www.prettylittlething.us;2580853;6132;1920
Nordamerika;USA;www.publicrecords.us;50371;1080;1920
Nordamerika;USA;www.r777.us;3018166;2469;1920
Nordamerika;USA;www.sos.state.tx.us;1567655;2875;1920
Nordamerika;USA;www.track718.us;2859032;5480;1920
Nordamerika;USA;www.workstream.us;2859406;9793;2220
Nordamerika;USA;zep.us;2433955;7778;1920
Nordamerika;USA;zoofilia.us;2410654;3149;1920
Afrika;Uganda;22bet.ug;370068;1080;1920
Afrika;Uganda;ababet.ug;2727866;5405;1920
Afrika;Uganda;airtelmoney.airtel.ug;83107;1080;1920
Afrika;Uganda;alpha.ucu.ac.ug;2727563;1080;1920
Afrika;Uganda;centeonlinebanking.centenarybank.co.ug;8511;1080;1920
Afrika;Uganda;cims.unbs.go.ug;53977;1080;1920
Afrika;Uganda;client-portal.oldmutual.co.ug;479192;1080;1920
Afrika;Uganda;crm.platinumcredit.co.ug;46365;1080;1920
Afrika;Uganda;desktop.fortebet.ug;678787;1362;1920
Afrika;Uganda;dotshule.ug;80529;1080;2560
Afrika;Uganda;ecampus.uict.ac.ug;1035044;2931;1920
Afrika;Uganda;eims.uvtab.go.ug;267910;1080;1926
Afrika;Uganda;elearning.kab.ac.ug;1479038;2145;1920
Afrika;Uganda;elearning.must.ac.ug;2303863;4107;1920
Afrika;Uganda;elearning.umu.ac.ug;2666902;2327;1920
Afrika;Uganda;emis.uvtab.go.ug;81844;1128;1920
Afrika;Uganda;eportal.ku.ac.ug;60547;1080;1920
Afrika;Uganda;eportal.mru.ac.ug;74193;1080;1920
Afrika;Uganda;eportal.yci.ac.ug;55261;1080;1920
Afrika;Uganda;ereg.uneb.ac.ug;458908;1916;1920
Afrika;Uganda;erp.mogo.ug;16407;1080;1920
Afrika;Uganda;everjobs.ug;527224;4624;1920
Afrika;Uganda;fortebet.ug;678501;1362;1920
Afrika;Uganda;gsb.ug;936227;3205;1920
Afrika;Uganda;help.gsb.ug;1736391;45292;1920
Afrika;Uganda;iras.go.ug;349312;3905;1920
Afrika;Uganda;jiji.ug;39845;1080;1920
Afrika;Uganda;jobnotices.ug;775454;3191;1920
Afrika;Uganda;kagwirawo.ug;1068756;3252;1920
Afrika;Uganda;kiu.ac.ug;2626073;4042;1920
Afrika;Uganda;mail.ura.go.ug;25988;1080;1920
Afrika;Uganda;mbu.ug;1678030;5075;1920
Afrika;Uganda;moodle.afru.ac.ug;599604;1756;1920
Afrika;Uganda;moodle.ucu.ac.ug;292552;1323;1920
Afrika;Uganda;mtunda.ug;746553;8769;1920
Afrika;Uganda;mubsep.mubs.ac.ug;1014100;2509;1920
Afrika;Uganda;muele.mak.ac.ug;1348655;2107;1920
Afrika;Uganda;my.jumia.ug;85825;1080;1920
Afrika;Uganda;myportal.busitema.ac.ug;54131;1080;1920
Afrika;Uganda;myportal.gu.ac.ug;89155;1080;1920
Afrika;Uganda;myportal.mubs.ac.ug;80713;1080;1920
Afrika;Uganda;nduels.ndu.ac.ug;525742;2279;1920
Afrika;Uganda;nilepost.co.ug;43298;1080;1920
Afrika;Uganda;nira.go.ug;213738;1080;1920
Afrika;Uganda;observer.ug;4270914;6553;1920
Afrika;Uganda;online.absa.co.ug;24601;1080;1920
Afrika;Uganda;opportunitytracker.ug;5052883;6397;1920
Afrika;Uganda;partners.mogo.co.ug;18899;1080;1920
Afrika;Uganda;passports.go.ug;289624;1080;1931
Afrika;Uganda;pearltunes.ug;3976842;7595;1920
Afrika;Uganda;prereg.nsis.nira.go.ug;8511;1080;1920
Afrika;Uganda;radio.co.ug;321366;1639;1920
Afrika;Uganda;selfservicepro.uedcl.co.ug;9038;1080;1920
Afrika;Uganda;selfservicepro.umeme.co.ug;8511;1080;1920
Afrika;Uganda;stock.itms.ug;51923;1080;1920
Afrika;Uganda;student.kiu.ac.ug;1895291;1080;1920
Afrika;Uganda;touchpoint.ura.go.ug;1045210;1080;1920
Afrika;Uganda;upf.go.ug;773858;4297;1920
Afrika;Uganda;ura.go.ug;1383575;1598;1920
Afrika;Uganda;vacancies.psc.go.ug;372153;2247;2320
Afrika;Uganda;visas.immigration.go.ug;197868;1080;1920
Afrika;Uganda;vle.bsu.ac.ug;446003;2619;1920
Afrika;Uganda;www.ababet.ug;2726901;5405;1920
Afrika;Uganda;www.airtel.co.ug;303299;3261;1920
Afrika;Uganda;www.bongobongo.ug;949883;2499;1920
Afrika;Uganda;www.championbet.ug;680502;1080;1920
Afrika;Uganda;www.djerycom.ug;4536047;4568;1920
Afrika;Uganda;www.ec.or.ug;865197;1698;1920
Afrika;Uganda;www.fortebet.ug;678628;1362;1920
Afrika;Uganda;www.gadgetcraze.ug;202298;1080;1920
Afrika;Uganda;www.independent.co.ug;1145235;8532;1920
Afrika;Uganda;www.jobadverts.ug;1617558;10591;1920
Afrika;Uganda;www.jumia.ug;38984;1080;1920
Afrika;Uganda;www.kagwirawo.ug;1068778;3252;1920
Afrika;Uganda;www.monitor.co.ug;86089;1080;1920
Afrika;Uganda;www.newvision.co.ug;3547354;7260;1932
Afrika;Uganda;www.premierbet.ug;355704;1080;1920
Afrika;Uganda;www.pulse.ug;3362507;5483;1920
Afrika;Uganda;www.sba.co.ug;915439;3018;1920
Afrika;Uganda;www.schoolpay.co.ug;1945976;2907;1920
Afrika;Uganda;www.tilyexpress.ug;1011942;5874;1920
Afrika;Uganda;www.ubuy.ug;85560;1136;1920
Afrika;Uganda;www.updf.go.ug;4077547;5855;1920
Südamerika;Uruguay;anda.com.uy;1409165;1729;1920
Südamerika;Uruguay;apartamento.mercadolibre.com.uy;21389;1080;1920
Südamerika;Uruguay;aplicaciones.antel.com.uy;18583;1080;1920
Südamerika;Uruguay;aplicaciones.corteelectoral.gub.uy;24436;1080;1920
Südamerika;Uruguay;articulo.mercadolibre.com.uy;21389;1080;1920
Südamerika;Uruguay;auftickets.uy;165926;2216;1920
Südamerika;Uruguay;auto.mercadolibre.com.uy;21389;1080;1920
Südamerika;Uruguay;autos.mercadolibre.com.uy;21389;1080;1920
Südamerika;Uruguay;azulfm.com.uy;1313140;3609;1920
Südamerika;Uruguay;ceibal.edu.uy;45193;1080;1920
Südamerika;Uruguay;clicrural.com.uy;2694551;2301;1920
Südamerika;Uruguay;concursos.parlamento.gub.uy;87128;1080;1920
Südamerika;Uruguay;delsol.uy;7735424;8247;1920
Südamerika;Uruguay;eidas.tuid.uy;63708;1080;1920
Südamerika;Uruguay;encuentra.200.com.uy;10290;1080;1920
Südamerika;Uruguay;eva.fcea.udelar.edu.uy;1348282;1125;1920
Südamerika;Uruguay;eva.fing.edu.uy;60532;1080;1920
Südamerika;Uruguay;eva4.fmed.edu.uy;131370;1080;1920
Südamerika;Uruguay;expedientes.poderjudicial.gub.uy;146940;1080;1920
Südamerika;Uruguay;gastronomia.montevideo.com.uy;1126050;2096;1920
Südamerika;Uruguay;hipica.maronas.com.uy;376322;1856;1920
Südamerika;Uruguay;jetour.com.uy;1636218;4474;1920
Südamerika;Uruguay;ladiaria.com.uy;245945;25249;1920
Südamerika;Uruguay;login.udelar.edu.uy;77507;1080;1920
Südamerika;Uruguay;loi.com.uy;2025113;5694;1920
Südamerika;Uruguay;lu.anep.edu.uy;44809;1080;1920
Südamerika;Uruguay;mi.iduruguay.gub.uy;45905;1080;1920
Südamerika;Uruguay;mibelleza.uy;43984;1080;1920
Südamerika;Uruguay;micuentanuevo.oca.com.uy;10705;1080;1920
Südamerika;Uruguay;portafoliodocente.anep.edu.uy;14089;1080;1920
Südamerika;Uruguay;prestamocash.com.uy;382908;1563;1920
Südamerika;Uruguay;radios.com.uy;293029;1643;1920
Südamerika;Uruguay;redtickets.uy;40018;1080;1920
Südamerika;Uruguay;rurales.elpais.com.uy;1061461;7676;3840
Südamerika;Uruguay;servicios.ces.edu.uy;27872;1080;1920
Südamerika;Uruguay;servicios.dgi.gub.uy;746223;4036;1920
Südamerika;Uruguay;sgh.onsc.gub.uy;16321;1080;1920
Südamerika;Uruguay;simple.claro.com.uy;28142;1080;1920
Südamerika;Uruguay;tickantel.com.uy;1094830;1740;1920
Südamerika;Uruguay;tienda.antel.com.uy;1915296;5125;1920
Südamerika;Uruguay;tienda.farmashop.com.uy;2209395;4382;1920
Südamerika;Uruguay;tiendamia.com.uy;70588;1080;1920
Südamerika;Uruguay;trabajo.gallito.com.uy;1681469;3180;1920
Südamerika;Uruguay;www.auf.org.uy;5052261;10832;1920
Südamerika;Uruguay;www.bas.com.uy;1093598;11104;1920
Südamerika;Uruguay;www.bbva.com.uy;35115;1080;1920
Südamerika;Uruguay;www.bps.gub.uy;1278557;4000;1920
Südamerika;Uruguay;www.brou.com.uy;1724587;1465;1920
Südamerika;Uruguay;www.buscojobs.com.uy;767002;5535;1920
Südamerika;Uruguay;www.busqueda.com.uy;3257227;14582;1920
Südamerika;Uruguay;www.carlosgutierrez.com.uy;74186;1080;1920
Südamerika;Uruguay;www.dac.com.uy;1074848;1367;1920
Südamerika;Uruguay;www.dale.com.uy;16806;1080;1920
Südamerika;Uruguay;www.dges.edu.uy;2117462;3355;1920
Südamerika;Uruguay;www.dgr.gub.uy;1251811;4879;1920
Südamerika;Uruguay;www.divino.com.uy;5583464;5484;1920
Südamerika;Uruguay;www.e-sistarbanc.com.uy;2613710;3465;1920
Südamerika;Uruguay;www.elobservador.com.uy;4025332;19152;1920
Südamerika;Uruguay;www.espn.com.uy;1723574;6406;1920
Südamerika;Uruguay;www.fmgente.com.uy;5027719;8033;1920
Südamerika;Uruguay;www.gallito.com.uy;44527;1080;1920
Südamerika;Uruguay;www.guapa.com.uy;1479867;1884;1920
Südamerika;Uruguay;www.gub.uy;2970208;4928;1920
Südamerika;Uruguay;www.impo.com.uy;1277613;2229;1920
Südamerika;Uruguay;www.indian.com.uy;6106374;5740;1920
Südamerika;Uruguay;www.infocasas.com.uy;3958542;3984;1920
Südamerika;Uruguay;www.inumet.gub.uy;726948;2160;1920
Südamerika;Uruguay;www.itau.com.uy;347952;1645;1920
Südamerika;Uruguay;www.itaulink.com.uy;159524;1080;1920
Südamerika;Uruguay;www.labanca.com.uy;44442;1080;1920
Südamerika;Uruguay;www.locanto.com.uy;44008;1080;1920
Südamerika;Uruguay;www.maronasonline.com.uy;954062;1854;1920
Südamerika;Uruguay;www.mercadolibre.com.uy;21389;1080;1920
Südamerika;Uruguay;www.mercadopago.com.uy;21389;1080;1920
Südamerika;Uruguay;www.meteored.com.uy;562105;2923;1920
Südamerika;Uruguay;www.montevideo.gub.uy;1447724;7138;1945
Südamerika;Uruguay;www.remotes.com.uy;3343282;19736;1920
Südamerika;Uruguay;www.santander.com.uy;1242643;3814;1920
Südamerika;Uruguay;www.sodimac.com.uy;198310;4385;1920
Südamerika;Uruguay;www.stadium.com.uy;1006629;4892;1920
Südamerika;Uruguay;www.subrayado.com.uy;1735846;11205;1920
Südamerika;Uruguay;www.sucive.gub.uy;1116925;2820;1920
Südamerika;Uruguay;www.tiendainglesa.com.uy;47980;1080;1920
Südamerika;Uruguay;www.tiendasmontevideo.com.uy;1352169;5379;1920
Südamerika;Uruguay;www.tpm.com.uy;66876;1080;1920
Südamerika;Uruguay;www.urubus.com.uy;727316;4389;1920
Südamerika;Uruguay;www.uruguayconcursa.gub.uy;8535;1083;1920
Südamerika;Uruguay;www.utu.edu.uy;4556619;5778;1920
Südamerika;Uruguay;www1.scotiabank.com.uy;9268;1080;1920
Südamerika;Uruguay;www3.labanca.com.uy;47592;1080;1920
Asien;VAE;adtv.ae;31407;1088;1920
Asien;VAE;ae93.tribalwars.ae;544884;1080;1920
Asien;VAE;aes1.tribalwars.ae;544884;1080;1920
Asien;VAE;aigames.ae;867908;1879;1920
Asien;VAE;app.atlp.ae;675305;1080;1920
Asien;VAE;apps.eclaimlink.ae;296644;1160;1920
Asien;VAE;batik.ae;2786837;5221;1920
Asien;VAE;beta.smartservices.icp.gov.ae;172724;1080;1920
Asien;VAE;bigticket.ae;21756;1080;1920
Asien;VAE;careers.ekfccloud.ae;954647;2740;1920
Asien;VAE;channel.insurancehouse.ae;367411;1080;1920
Asien;VAE;competitii.ae;42754;1080;1920
Asien;VAE;crm.mbrch.gov.ae;4301500;4250;1920
Asien;VAE;crm.mpd.ae;26624;1080;1920
Asien;VAE;cudportal.cud.ac.ae;13522;1080;1920
Asien;VAE;dubailand.gov.ae;3421451;6151;1920
Asien;VAE;dubairetail.ae;4467749;4339;1920
Asien;VAE;ecmpermits.ae;1283458;1080;1920
Asien;VAE;emirateshospitals.ae;7062222;10462;1920
Asien;VAE;eportal.hfza.ae;931854;1080;1920
Asien;VAE;eportal.sharjahcustoms.gov.ae;103583;1080;1920
Asien;VAE;eservices.dubaided.gov.ae;30931;1080;1920
Asien;VAE;eservices.mohre.gov.ae;1014370;4425;1920
Asien;VAE;fitness.ehs.gov.ae;142737;1522;1920
Asien;VAE;garhoud-online.almawakeb.sch.ae;17733;1080;1920
Asien;VAE;icp.gov.ae;172724;1080;1920
Asien;VAE;ids.uaepass.ae;21223;1080;1920
Asien;VAE;igold.ae;1547249;3310;1920
Asien;VAE;inquiry.mohre.gov.ae;123189;1080;1920
Asien;VAE;istyle.ae;878788;8034;1920
Asien;VAE;komiku.ae;2269335;1080;1920
Asien;VAE;lms.midocean.ae;34547;1080;1920
Asien;VAE;lms.moe.gov.ae;875371;1080;1920
Asien;VAE;login.rta.ae;38800;1080;1920
Asien;VAE;makeup.ae;1694806;4269;1920
Asien;VAE;mbzuai.ac.ae;18114;1080;1920
Asien;VAE;myaccount.du.ae;435913;1712;1920
Asien;VAE;openjet.inhealth.ae;15412;1080;1920
Asien;VAE;rakbankonline.ae;2454742;8415;1920
Asien;VAE;receipts.mohre.gov.ae;8511;1080;1920
Asien;VAE;sellercentral.amazon.ae;694975;2655;1920
Asien;VAE;services.dha.gov.ae;178256;1327;1920
Asien;VAE;shop.du.ae;1019038;2952;1920
Asien;VAE;smart.gdrfad.gov.ae;252900;1546;1921
Asien;VAE;smartservices.icp.gov.ae;172724;1080;1920
Asien;VAE;smdf.infinitifutures.ae;3823240;6085;1920
Asien;VAE;themafia.ae;1253191;1080;1920
Asien;VAE;themoviesflix.ae;47224;1089;1920
Asien;VAE;traffic.rta.ae;11909;1080;1920
Asien;VAE;u.ae;2160616;5745;1920
Asien;VAE;ums.rta.ae;176394;1451;1920
Asien;VAE;v4.g.sabaya.ae;6945250;5516;1920
Asien;VAE;watchwrestling.ae;733458;1645;1920
Asien;VAE;www.adjd.gov.ae;1257940;3016;1920
Asien;VAE;www.albayan.ae;5240597;16107;11680
Asien;VAE;www.cleartrip.ae;26583;1080;1920
Asien;VAE;www.damanhealth.ae;2048796;5328;1920
Asien;VAE;www.dc.gov.ae;2930872;4391;1920
Asien;VAE;www.desertcart.ae;40657;1080;1920
Asien;VAE;www.dewa.gov.ae;3377981;6568;1920
Asien;VAE;www.downloadhub.ae;159196;1080;1920
Asien;VAE;www.du.ae;1002608;2952;1920
Asien;VAE;www.dubaitrade.ae;2277672;4351;1920
Asien;VAE;www.eau.ac.ae;567192;7147;1920
Asien;VAE;www.eclaimlink.ae;343626;1160;1920
Asien;VAE;www.etisalat.ae;2061379;5389;1920
Asien;VAE;www.gettyimages.ae;32599257;13696;1920
Asien;VAE;www.mariab.ae;9615318;6488;1920
Asien;VAE;www.mofa.gov.ae;2094059;5123;1920
Asien;VAE;www.mohre.gov.ae;1646346;5110;1920
Asien;VAE;www.next.ae;40726;1080;1920
Asien;VAE;www.nike.ae;6721198;9907;1920
Asien;VAE;www.ounass.ae;840074;1820;1920
Asien;VAE;www.propertyfinder.ae;48019;1080;1920
Asien;VAE;www.rakbank.ae;2454751;8415;1920
Asien;VAE;www.rta.ae;3744395;5714;1920
Asien;VAE;www.skyscanner.ae;101398;1080;1920
Asien;VAE;www.tanishq.ae;85974;1080;1920
Asien;VAE;www.theuaelottery.ae;2395769;4707;1920
Asien;VAE;www.toyota.ae;2201599;9199;1920
Asien;VAE;www.truewin.ae;1629319;1081;1920
Asien;VAE;www.wego.ae;86758;1080;1920
Südamerika;Venezuela;airtek.com.ve;3211784;6044;1920
Südamerika;Venezuela;aplicaciones.unefa.edu.ve;527919;1080;1920
Südamerika;Venezuela;aulapnfd.unem.edu.ve;86232;1080;1920
Südamerika;Venezuela;aulavirtual.unitec.edu.ve;1231685;2381;1920
Südamerika;Venezuela;autogestion.mppe.gob.ve;326783;1080;1920
Südamerika;Venezuela;carros.tucarro.com.ve;21389;1080;1920
Südamerika;Venezuela;certificacioninternacional.mijp.gob.ve;706239;1084;1920
Südamerika;Venezuela;cestaticket.com.ve;1625491;4167;1920
Südamerika;Venezuela;ceunem.unem.edu.ve;40744;1080;1920
Südamerika;Venezuela;cubitt.com.ve;2105327;15205;1920
Südamerika;Venezuela;diariovea.com.ve;1606951;7566;1920
Südamerika;Venezuela;elaragueno.com.ve;717186;2023;1920
Südamerika;Venezuela;elsiglo.com.ve;2427931;12715;1920
Südamerika;Venezuela;elsoldemargarita.com.ve;3446868;5065;1920
Südamerika;Venezuela;faovel.banavih.gob.ve;1200583;1080;1930
Südamerika;Venezuela;fibra.simple.com.ve;1141494;6041;1920
Südamerika;Venezuela;financia.ipasme.gob.ve;55970;1080;1920
Südamerika;Venezuela;inscripciones.dre.ucv.ve;539375;1080;1920
Südamerika;Venezuela;legalizacionve.mppre.gob.ve;495169;1080;1920
Südamerika;Venezuela;melbet.com.ve;257031;1080;1920
Südamerika;Venezuela;mi.vnet.com.ve;470117;1080;1920
Südamerika;Venezuela;miparley.com.ve;3597508;4923;1920
Südamerika;Venezuela;modulo7.ucab.edu.ve;360702;1080;1920
Südamerika;Venezuela;multimax.com.ve;2819599;10076;1920
Südamerika;Venezuela;myaccount.mercadolibre.com.ve;21389;1080;1920
Südamerika;Venezuela;pagos.corpoelec.com.ve;168508;1080;1920
Südamerika;Venezuela;pagos.wow.com.ve;3589677;1080;1920
Südamerika;Venezuela;pregrado.campusvirtualuba.net.ve;198224;1080;1920
Südamerika;Venezuela;primicia.com.ve;2985755;6981;1920
Südamerika;Venezuela;radio.co.ve;328744;1643;1920
Südamerika;Venezuela;registroadultomayor.minaamp.gob.ve;228584;1080;1920
Südamerika;Venezuela;registroestudiantes.fevp.gob.ve;957341;1089;1920
Südamerika;Venezuela;rentahouse.com.ve;2526983;3914;1920
Südamerika;Venezuela;secretariauba.net.ve;156698;1090;1920
Südamerika;Venezuela;sematiribarren.com.ve;1181732;1100;1920
Südamerika;Venezuela;sigesai.insai.gob.ve;987961;3489;1930
Südamerika;Venezuela;siic.saime.gob.ve;8511;1080;1920
Südamerika;Venezuela;sistemas.alcaldiagirardot.gob.ve;1694917;1080;1920
Südamerika;Venezuela;sni.opsu.gob.ve;619812;1303;1920
Südamerika;Venezuela;socrates.faces.uc.edu.ve;120450;1080;1920
Südamerika;Venezuela;supergana.com.ve;392383;2551;1920
Südamerika;Venezuela;tesoroenlinea.bt.com.ve;234170;1080;1920
Südamerika;Venezuela;totaltoolsoficial.com.ve;2439297;4925;1920
Südamerika;Venezuela;tramites.saren.gob.ve;1578917;1080;1920
Südamerika;Venezuela;ultimasnoticias.com.ve;1696729;12201;1920
Südamerika;Venezuela;unc.edu.ve;2577102;5517;1951
Südamerika;Venezuela;uneticket.com.ve;59337;1080;1920
Südamerika;Venezuela;www.bancaribe.com.ve;1594076;2919;1920
Südamerika;Venezuela;www.bancocaroni.com.ve;87362;1080;1920
Südamerika;Venezuela;www.bcv.org.ve;37499;1080;1920
Südamerika;Venezuela;www.bdt.com.ve;1480825;4001;1920
Südamerika;Venezuela;www.bfc.com.ve;667340;4169;1920
Südamerika;Venezuela;www.cinex.com.ve;954322;2884;1920
Südamerika;Venezuela;www.digitel.com.ve;5016812;7091;1920
Südamerika;Venezuela;www.familynes.ve;734329;7960;1920
Südamerika;Venezuela;www.farmatodo.com.ve;77219;1081;1920
Südamerika;Venezuela;www.guacharoactivo.com.ve;794026;4302;1920
Südamerika;Venezuela;www.ivss.gov.ve;1275397;2329;1920
Südamerika;Venezuela;www.locanto.com.ve;44267;1080;1920
Südamerika;Venezuela;www.mercadoenvios.com.ve;1371531;3649;1920
Südamerika;Venezuela;www.misionsucre.gob.ve;1020389;2268;1920
Südamerika;Venezuela;www.movistar.com.ve;1170192;3587;1920
Südamerika;Venezuela;www.multi-canal.com.ve;45913;1080;1920
Südamerika;Venezuela;www.nestle.com.ve;44208;1080;1920
Südamerika;Venezuela;www.notitarde.com.ve;2877390;5180;1920
Südamerika;Venezuela;www.saime.gob.ve;3962419;5068;1920
Südamerika;Venezuela;www.saren.gob.ve;1651449;4822;1920
Südamerika;Venezuela;www.sisgeccom.org.ve;88663;1080;1920
Südamerika;Venezuela;www.unes.com.ve;5443702;7354;1920
Südamerika;Venezuela;www20.bfc.com.ve;40063;1080;1920
Südamerika;Venezuela;www3.bancaribe.com.ve;24739;1080;1920
Afrika;Ägypten;2b.com.eg;42809;1080;1920
Afrika;Ägypten;academy.moi.gov.eg;8511;1080;1920
Afrika;Ägypten;app.etisalat.eg;37357;1080;1920
Afrika;Ägypten;aqarmap.com.eg;48061;1080;1920
Afrika;Ägypten;asu2learn.asu.edu.eg;3834004;7861;1920
